,sample_name,area,x,y,experiment,layer,x_um,y_um,rotated_x,rotated_y,xc_adjusted,yc_adjusted
213,1227,105.7,252.43023,1007.3034,BARISTAseq,L2/3,252.43023,1007.3034,303.248251,1091.8853034,308.248251,1096.8853034
214,1229,147.0,255.88769,1043.8908,BARISTAseq,L2/3,255.88769,1043.8908,336.667347,1107.1743375,341.667347,1112.1743375
215,1230,151.0,258.84348,1068.7249,BARISTAseq,L2/3,258.84348,1068.7249,359.65528,1117.0244407,364.65528,1122.0244407
216,1231,89.33,252.99962,1082.6075,BARISTAseq,L2/3,252.99962,1082.6075,368.759759,1129.0238294,373.759759,1134.0238294
217,1254,56.08,261.82244,741.5154,BARISTAseq,L2/3,261.82244,741.5154,77.721313,950.927661,82.721313,955.927661
218,1255,146.0,261.98711,811.0055,BARISTAseq,L2/3,261.98711,811.0055,137.994641,985.5113511,142.994641,990.5113511
219,1256,121.8,264.8378,826.7948,BARISTAseq,L2/3,264.8378,826.7948,153.095565,990.9325019,158.095565,995.9325019
220,1257,123.6,264.67936,874.7576,BARISTAseq,L2/3,264.67936,874.7576,194.560873,1015.0382067,199.560873,1020.0382067
221,1258,29.16,263.93638,887.3573,BARISTAseq,L2/3,263.93638,887.3573,205.103206,1021.9782058,210.103206,1026.9782058
222,1259,171.7,260.86846,895.1202,BARISTAseq,L2/3,260.86846,895.1202,210.294102,1028.5149079,215.294102,1033.5149079
223,1260,40.31,262.32505,919.0553,BARISTAseq,L2/3,262.32505,919.0553,231.754155,1039.2143514,236.754155,1044.2143514
224,1261,38.58,259.07705,924.3674,BARISTAseq,L2/3,259.07705,924.3674,234.732292,1044.682332,239.732292,1049.682332
225,1262,97.81,263.88548,950.4792,BARISTAseq,L2/3,263.88548,950.4792,259.752781,1053.5662266,264.752781,1058.5662266
226,1264,64.48,264.30075,999.6604,BARISTAseq,L2/3,264.30075,999.6604,302.560142,1077.7838721,307.560142,1082.7838721
227,1265,38.33,263.76108,1006.9131,BARISTAseq,L2/3,263.76108,1006.9131,308.572582,1081.8757021,313.572582,1086.8757021
228,1266,93.24,259.66653,1013.3958,BARISTAseq,L2/3,259.66653,1013.3958,312.141575,1088.661911,317.141575,1093.661911
229,1267,94.76,261.20055,1056.2287,BARISTAseq,L2/3,261.20055,1056.2287,350.009241,1108.7380821,355.009241,1113.7380821
230,1268,72.33,258.31395,1113.0043,BARISTAseq,L2/3,258.31395,1113.0043,397.744697,1139.6108957,402.744697,1144.6108957
231,1269,72.84,256.45071,1119.4415,BARISTAseq,L2/3,256.45071,1119.4415,402.389337,1144.4416518,407.389337,1149.4416518
232,1270,114.0,265.41663,1123.5556,BARISTAseq,L2/3,265.41663,1123.5556,410.433456,1138.7314888,415.433456,1143.7314888
233,1271,24.44,262.70865,1137.7017,BARISTAseq,L2/3,262.70865,1137.7017,421.333284,1148.1463279,426.333284,1153.1463279
234,1292,59.77,268.15114,700.278,BARISTAseq,L2/3,268.15114,700.278,45.164914,924.8382884,50.164914,929.8382884
235,1293,69.33,264.16221,733.3052,BARISTAseq,L2/3,264.16221,733.3052,71.779029,944.7980964,76.779029,949.7980964
236,1294,25.92,267.34805,753.616,BARISTAseq,L2/3,267.34805,753.616,90.963885,952.1884909,95.963885,957.1884909
237,1295,137.4,266.61572,780.6895,BARISTAseq,L2/3,266.61572,780.6895,114.048551,966.3523054,119.048551,971.3523054
238,1296,60.05,266.91545,796.8443,BARISTAseq,L2/3,266.91545,796.8443,128.191294,974.1657168,133.191294,979.1657168
239,1298,61.33,264.91458,836.073,BARISTAseq,L2/3,264.91458,836.073,161.170555,995.5025995,166.170555,1000.5025995
240,1299,94.55,269.25985,905.0662,BARISTAseq,L2/3,269.25985,905.0662,223.102625,1026.2167968,228.102625,1031.2167968
241,1300,62.29,269.64464,960.9445,BARISTAseq,L2/3,269.64464,960.9445,271.695646,1053.8075784,276.695646,1058.8075784
242,1301,131.7,265.36128,978.9915,BARISTAseq,L2/3,265.36128,978.9915,285.187084,1066.5363722,290.187084,1071.5363722
243,1302,20.49,268.95972,1130.4492,BARISTAseq,L2/3,268.95972,1130.4492,418.17512,1139.107458,423.17512,1144.107458
244,1303,72.58,266.66945,1158.3151,BARISTAseq,L2/3,266.66945,1158.3151,441.167517,1155.0166777,446.167517,1160.0166777
245,1336,30.62,275.90227,691.1137,BARISTAseq,L2/3,275.90227,691.1137,41.100417,913.5447194,46.100417,918.5447194
246,1337,116.9,277.13086,702.3911,BARISTAseq,L2/3,277.13086,702.3911,51.482618,918.1161745,56.482618,923.1161745
247,1338,87.23,271.46334,722.6385,BARISTAseq,L2/3,271.46334,722.6385,66.188319,933.143522,71.188319,938.143522
248,1340,82.61,271.43505,739.0054,BARISTAseq,L2/3,271.43505,739.0054,80.350929,941.3470903,85.350929,946.3470903
249,1341,27.99,279.15321,748.0282,BARISTAseq,L2/3,279.15321,748.0282,92.023318,939.1707371,97.023318,944.1707371
250,1342,71.48,272.38716,749.6498,BARISTAseq,L2/3,272.38716,749.6498,90.046697,945.8417113,95.046697,950.8417113
251,1343,35.93,276.91935,765.8556,BARISTAseq,L2/3,276.91935,765.8556,106.348701,950.014525,111.348701,955.014525
252,1344,74.34,273.77051,791.9922,BARISTAseq,L2/3,273.77051,791.9922,127.414196,965.8032674,132.414196,970.8032674
253,1346,121.4,275.97667,877.3658,BARISTAseq,L2/3,275.97667,877.3658,202.465644,1006.5560826,207.465644,1011.5560826
254,1347,77.44,277.10056,946.9897,BARISTAseq,L2/3,277.10056,946.9897,263.334162,1040.3757431,268.334162,1045.3757431
255,1348,35.29,274.77923,985.0341,BARISTAseq,L2/3,274.77923,985.0341,295.12749,1061.3983873,300.12749,1066.3983873
256,1349,82.82,274.78682,999.2252,BARISTAseq,L2/3,274.78682,999.2252,307.42339,1068.4835589,312.42339,1073.4835589
257,1350,93.71,271.71132,1007.4615,BARISTAseq,L2/3,271.71132,1007.4615,313.020553,1075.2633965,318.020553,1080.2633965
258,1351,155.3,275.40699,1022.3316,BARISTAseq,L2/3,275.40699,1022.3316,327.74759,1079.4933222,332.74759,1084.4933222
259,1353,56.8,272.47216,1077.5858,BARISTAseq,L2/3,272.47216,1077.5858,374.141093,1109.6476019,379.141093,1114.6476019
260,1354,41.31,273.13138,1085.8254,BARISTAseq,L2/3,273.13138,1085.8254,381.607521,1113.1941709,386.607521,1118.1941709
261,1355,59.98,273.75888,1171.9903,BARISTAseq,L2/3,273.75888,1171.9903,456.555475,1155.7098397,461.555475,1160.7098397
262,1356,52.28,273.96192,1246.9061,BARISTAseq,L1,273.96192,1246.9061,521.547654,1192.9716945,526.547654,1197.9716945
263,1373,145.4,278.6797,717.1309,BARISTAseq,L2/3,278.6797,717.1309,65.023964,924.1405265,70.023964,929.1405265
264,1374,173.6,288.53642,711.0337,BARISTAseq,L2/3,288.53642,711.0337,64.668378,912.555863,69.668378,917.555863
265,1375,34.33,282.62012,730.4426,BARISTAseq,L2/3,282.62012,730.4426,78.523513,927.3796997,83.523513,932.3796997
266,1376,23.25,281.73265,744.0522,BARISTAseq,L2/3,281.73265,744.0522,89.86838,934.9495278,94.86838,939.9495278
267,1379,29.57,283.36512,796.7426,BARISTAseq,L2/3,283.36512,796.7426,136.323597,959.8665044,141.323597,964.8665044
268,1380,69.85,275.89571,799.149,BARISTAseq,L2/3,275.89571,799.149,134.675262,967.5388998,139.675262,972.5388998
269,1381,44.12,278.91414,831.4889,BARISTAseq,L2/3,278.91414,831.4889,164.195876,981.0856246,169.195876,986.0856246
270,1382,55.62,282.83691,855.6262,BARISTAseq,L2/3,282.83691,855.6262,187.063451,989.749918,192.063451,994.749918
271,1383,140.6,278.61559,894.7219,BARISTAseq,L2/3,278.61559,894.7219,218.817895,1012.943656,223.817895,1017.943656
272,1384,145.3,277.90522,939.7577,BARISTAseq,L2/3,277.90522,939.7577,257.47208,1036.0647235,262.47208,1041.0647235
273,1385,37.9,282.40094,982.5482,BARISTAseq,L2/3,282.40094,982.5482,296.783055,1053.5543223,301.783055,1058.5543223
274,1386,52.53,278.36969,991.8835,BARISTAseq,L2/3,278.36969,991.8835,302.854587,1061.711249,307.854587,1066.711249
275,1387,33.29,284.17521,997.3421,BARISTAseq,L2/3,284.17521,997.3421,310.483945,1059.410472,315.483945,1064.410472
276,1388,25.45,282.27664,1009.275,BARISTAseq,L2/3,282.27664,1009.275,319.871188,1067.0181789,324.871188,1072.0181789
277,1389,98.97,280.0594,1068.0605,BARISTAseq,L2/3,280.0594,1068.0605,369.682041,1098.315594,374.682041,1103.315594
278,1390,21.52,279.31191,1094.7826,BARISTAseq,L2/3,279.31191,1094.7826,392.454696,1112.3169098,397.454696,1117.3169098
279,1391,189.7,280.07465,1104.2494,BARISTAseq,L2/3,280.07465,1104.2494,401.035784,1116.3870683,406.035784,1121.3870683
280,1392,51.4,281.42249,1140.0892,BARISTAseq,L2/3,281.42249,1140.0892,432.753154,1133.1298596,437.753154,1138.1298596
281,1395,108.1,284.94962,1262.1168,BARISTAseq,L1,284.94962,1262.1168,540.213707,1191.0555712,545.213707,1196.0555712
282,1412,40.07,283.86719,697.4085,BARISTAseq,L2/3,283.86719,697.4085,50.533138,909.7913419,55.533138,914.7913419
283,1413,74.32,292.26725,756.6192,BARISTAseq,L2/3,292.26725,756.6192,106.018119,932.1047597,111.018119,937.1047597
284,1414,35.44,288.84889,764.8624,BARISTAseq,L2/3,288.84889,764.8624,111.449988,939.1850728,116.449988,944.1850728
285,1415,97.56,289.73436,774.531,BARISTAseq,L2/3,289.73436,774.531,120.267211,943.2497651,125.267211,948.2497651
286,1416,48.8,286.45142,850.9175,BARISTAseq,L2/3,286.45142,850.9175,184.791184,984.2660429,189.791184,989.2660429
287,1417,94.61,293.49723,856.4908,BARISTAseq,L2/3,293.49723,856.4908,193.139685,980.9482402,198.139685,985.9482402
288,1418,33.19,289.87083,869.0653,BARISTAseq,L2/3,289.87083,869.0653,202.219214,990.3731906,207.219214,995.3731906
289,1419,113.9,288.34281,874.8656,BARISTAseq,L2/3,288.34281,874.8656,206.479727,994.5953213,211.479727,999.5953213
290,1420,43.52,287.42014,908.1546,BARISTAseq,L2/3,287.42014,908.1546,234.853003,1012.0300773,239.853003,1017.0300773
291,1421,103.5,286.20211,989.3801,BARISTAseq,L2/3,286.20211,989.3801,304.600268,1053.6759265,309.600268,1058.6759265
292,1422,52.14,288.09669,1007.5484,BARISTAseq,L2/3,288.09669,1007.5484,321.284118,1061.1141488,326.284118,1066.1141488
293,1423,210.2,285.78546,1042.2475,BARISTAseq,L2/3,285.78546,1042.2475,350.184831,1080.4562814,355.184831,1085.4562814
294,1424,31.6,294.01423,1048.6264,BARISTAseq,L2/3,294.01423,1048.6264,359.822221,1076.5163717,364.822221,1081.5163717
295,1425,110.3,289.56512,1058.9763,BARISTAseq,L2/3,289.56512,1058.9763,366.563794,1085.5422861,371.563794,1090.5422861
296,1426,36.65,286.2547,1121.2547,BARISTAseq,L2/3,286.2547,1121.2547,418.853813,1119.532087,423.853813,1124.532087
297,1427,86.25,287.80949,1128.7847,BARISTAseq,L2/3,287.80949,1128.7847,426.153185,1121.9483606,431.153185,1126.9483606
298,1428,47.81,288.92514,1186.7365,BARISTAseq,L2/3,288.92514,1186.7365,476.907467,1149.9422676,481.907467,1154.9422676
299,1429,113.9,291.49341,1277.5966,BARISTAseq,L1,291.49341,1277.5966,556.892209,1193.1232203,561.892209,1198.1232203
300,1450,133.9,288.87012,684.3989,BARISTAseq,L2/3,288.87012,684.3989,41.764647,898.9566392,46.764647,903.9566392
301,1451,104.5,291.73056,727.7634,BARISTAseq,L2/3,291.73056,727.7634,80.755575,918.149522,85.755575,923.149522
302,1452,164.4,296.94816,766.9445,BARISTAseq,L2/3,296.94816,766.9445,117.300903,933.2101202,122.300903,938.2101202
303,1453,78.6,292.47637,810.535,BARISTAseq,L2/3,292.47637,810.535,152.823434,958.8669645,157.823434,963.8669645
304,1454,54.61,292.88815,819.4197,BARISTAseq,L2/3,292.88815,819.4197,160.725006,962.9502541,165.725006,967.9502541
305,1455,135.9,298.44705,839.2347,BARISTAseq,L2/3,298.44705,839.2347,180.666353,968.0374033,185.666353,973.0374033
306,1456,73.84,293.93633,902.9252,BARISTAseq,L2/3,293.93633,902.9252,233.579657,1003.7725434,238.579657,1008.7725434
307,1457,130.1,293.26731,936.6921,BARISTAseq,L2/3,293.26731,936.6921,262.493621,1021.2264006,267.493621,1026.2264006
308,1459,108.8,295.0893,954.9082,BARISTAseq,L2/3,295.0893,954.9082,279.182558,1028.7513572,284.182558,1033.7513572
309,1460,126.2,286.42113,974.0748,BARISTAseq,L2/3,286.42113,974.0748,291.452579,1045.8377114,296.452579,1050.8377114
310,1461,47.02,293.26143,996.1799,BARISTAseq,L2/3,293.26143,996.1799,314.017873,1050.9593382,319.017873,1055.9593382
311,1462,100.9,297.06964,1023.0357,BARISTAseq,L2/3,297.06964,1023.0357,339.182911,1061.0813805,344.182911,1066.0813805
312,1463,80.04,294.87977,1120.4919,BARISTAseq,L2/3,294.87977,1120.4919,422.503354,1111.6800501,427.503354,1116.6800501
313,1464,50.01,290.94736,1154.7502,BARISTAseq,L2/3,290.94736,1154.7502,450.212064,1132.2061203,455.212064,1137.2061203
314,1465,112.4,288.69335,1165.8322,BARISTAseq,L2/3,288.69335,1165.8322,458.684717,1139.6965255,463.684717,1144.6965255
315,1466,46.08,290.32597,1172.32,BARISTAseq,L2/3,290.32597,1172.32,465.120178,1141.5245175,470.120178,1146.5245175
316,1467,31.24,289.82789,1178.8604,BARISTAseq,L2/3,289.82789,1178.8604,470.536415,1145.2243706,475.536415,1150.2243706
317,1468,78.67,297.35385,1183.3789,BARISTAseq,L2/3,297.35385,1183.3789,478.21119,1140.9635454,483.21119,1145.9635454
318,1492,21.04,298.88246,710.3615,BARISTAseq,L2/3,298.88246,710.3615,69.256362,903.2583976,74.256362,908.2583976
319,1493,11.13,297.10236,757.8559,BARISTAseq,L2/3,297.10236,757.8559,109.505543,928.5346748,114.505543,933.5346748
320,1494,40.27,300.98637,775.1992,BARISTAseq,L2/3,300.98637,775.1992,126.468981,933.8374135,131.46898099999999,938.8374135
321,1496,79.0,301.95164,816.6136,BARISTAseq,L2/3,301.95164,816.6136,162.82369,953.697319,167.82369,958.697319
322,1498,21.81,298.67506,932.7592,BARISTAseq,L2/3,298.67506,932.7592,261.78945,1014.5769357,266.78945,1019.5769357
323,1499,33.92,297.42191,947.5996,BARISTAseq,L2/3,297.42191,947.5996,274.017663,1023.0785724,279.017663,1028.0785724
324,1500,112.0,300.28084,969.9606,BARISTAseq,L2/3,300.28084,969.9606,294.815008,1031.7766743,299.815008,1036.7766743
325,1501,104.2,302.97934,1061.5894,BARISTAseq,L2/3,302.97934,1061.5894,375.530652,1075.2289592,380.530652,1080.2289592
326,1502,23.81,296.8041,1083.9886,BARISTAseq,L2/3,296.8041,1083.9886,391.846478,1091.7714055,396.846478,1096.7714055
327,1503,111.1,300.90238,1099.5286,BARISTAseq,L2/3,300.90238,1099.5286,407.354967,1095.9873596,412.354967,1100.9873596
328,1504,186.8,297.77334,1134.3041,BARISTAseq,L2/3,297.77334,1134.3041,435.913226,1116.07607,440.913226,1121.07607
329,1505,68.84,298.35361,1156.0492,BARISTAseq,L2/3,298.35361,1156.0492,455.038367,1126.4401147,460.038367,1131.4401147
330,1506,60.42,296.54633,1162.3717,BARISTAseq,L2/3,296.54633,1162.3717,459.611622,1131.1650772,464.611622,1136.1650772
331,1535,88.36,310.19291,679.4678,BARISTAseq,L2/3,310.19291,679.4678,48.149006,878.0229889,53.149006,883.0229889
332,1536,100.3,299.97225,681.9298,BARISTAseq,L2/3,299.97225,681.9298,45.174017,888.1062954,50.174017,893.1062954
333,1537,266.7,303.84154,700.5975,BARISTAseq,L2/3,303.84154,700.5975,63.27719,894.0835791,68.27718999999999,899.0835791
334,1538,144.9,305.06536,732.9156,BARISTAseq,L2/3,305.06536,732.9156,91.882124,909.1738803,96.882124,914.1738803
335,1539,68.62,302.45119,756.8517,BARISTAseq,L2/3,302.45119,756.8517,111.308744,923.3998222,116.308744,928.3998222
336,1540,20.56,307.8648,775.8244,BARISTAseq,L2/3,307.8648,775.8244,130.447903,928.191896,135.447903,933.191896
337,1541,61.56,305.0704,822.6063,BARISTAseq,L2/3,305.0704,822.6063,169.573036,953.9906727,174.573036,958.9906727
338,1542,50.43,309.62133,820.5455,BARISTAseq,L2/3,309.62133,820.5455,170.062191,949.0188624,175.062191,954.0188624
339,1543,79.14,305.8716,829.747,BARISTAseq,L2/3,305.8716,829.747,176.158542,956.8651021,181.158542,961.8651021
340,1544,91.71,304.20017,872.0439,BARISTAseq,L2/3,304.20017,872.0439,211.960022,979.4498823,216.960022,984.4498823
341,1545,75.67,307.05641,895.8871,BARISTAseq,L2/3,307.05641,895.8871,234.039959,988.891066,239.039959,993.891066
342,1546,38.82,301.7828,935.7279,BARISTAseq,L2/3,301.7828,935.7279,265.91394,1013.3686292,270.91394,1018.3686292
343,1547,71.19,304.96078,945.1745,BARISTAseq,L2/3,304.96078,945.1745,275.684488,1015.3366458,280.684488,1020.3366458
344,1548,40.34,304.39615,979.531,BARISTAseq,L2/3,304.39615,979.531,305.161283,1032.9947053,310.161283,1037.9947053
345,1549,27.93,308.30768,994.6907,BARISTAseq,L2/3,308.30768,994.6907,320.247074,1037.1823941,325.247074,1042.1823941
346,1552,54.3,301.94585,1120.684,BARISTAseq,L2/3,301.94585,1120.684,426.200821,1105.6555057,431.200821,1110.6555057
347,1553,27.47,308.68376,1139.3241,BARISTAseq,L2/3,308.68376,1139.3241,445.713726,1109.1343217,450.713726,1114.1343217
348,1554,71.96,306.19332,1145.9665,BARISTAseq,L2/3,306.19332,1145.9665,450.222686,1114.6108937,455.222686,1119.6108937
349,1555,37.31,306.63332,1195.4714,BARISTAseq,L2/3,306.63332,1195.4714,493.322717,1138.9688297,498.322717,1143.9688297
350,1556,90.48,299.06949,1197.5432,BARISTAseq,L2/3,299.06949,1197.5432,491.33741,1146.5558327,496.33741,1151.5558327
351,1557,70.76,306.7517,1266.6019,BARISTAseq,L1,306.7517,1266.6019,554.993823,1174.4123869,559.993823,1179.4123869
352,1576,48.36,306.47011,674.3193,BARISTAseq,L2/3,306.47011,674.3193,41.829123,878.674776,46.829123,883.674776
353,1577,53.89,312.02617,710.3136,BARISTAseq,L2/3,312.02617,710.3136,75.78324,891.8496611,80.78324,896.8496611
354,1578,76.2,316.06757,720.1542,BARISTAseq,L2/3,316.06757,720.1542,86.326572,893.2667111,91.326572,898.2667111
355,1579,72.84,308.44713,720.8031,BARISTAseq,L2/3,308.44713,720.8031,83.080507,900.1916917,88.080507,905.1916917
356,1581,52.3,310.46135,770.5504,BARISTAseq,L2/3,310.46135,770.5504,127.177195,923.3072137,132.17719499999998,928.3072137
357,1583,192.4,310.25653,853.2331,BARISTAseq,L2/3,310.25653,853.2331,198.693038,964.8036775,203.693038,969.8036775
358,1585,174.0,315.1819,935.298,BARISTAseq,L2/3,315.1819,935.298,272.237418,1001.5476982,277.237418,1006.5476982
359,1586,183.9,306.29271,1032.6445,BARISTAseq,L2/3,306.29271,1032.6445,352.114987,1057.894382,357.114987,1062.894382
360,1587,29.68,311.29107,1042.9656,BARISTAseq,L2/3,311.29107,1042.9656,363.552699,1058.7226167,368.552699,1063.7226167
361,1588,39.9,309.65896,1047.5889,BARISTAseq,L2/3,309.65896,1047.5889,366.741762,1062.4467586,371.741762,1067.4467586
362,1589,103.4,313.32152,1106.8684,BARISTAseq,L2/3,313.32152,1106.8684,419.918819,1088.8980689,424.918819,1093.8980689
363,1590,91.15,309.33017,1181.5797,BARISTAseq,L2/3,309.33017,1181.5797,482.637744,1129.6908087,487.637744,1134.6908087
364,1591,112.1,314.45728,1193.4529,BARISTAseq,L2/3,314.45728,1193.4529,495.484231,1131.1831844,500.484231,1136.1831844
365,1592,58.3,308.36425,1231.8845,BARISTAseq,L2/3,308.36425,1231.8845,525.728094,1155.6662863,530.728094,1160.6662863
366,1593,63.21,305.74991,1306.9696,BARISTAseq,L1,305.74991,1306.9696,589.458947,1195.4530904,594.458947,1200.4530904
367,1610,113.1,321.09273,780.9827,BARISTAseq,L2/3,321.09273,780.9827,141.526286,919.3118483,146.526286,924.3118483
368,1611,85.24,313.39665,790.348,BARISTAseq,L2/3,313.39665,790.348,145.792355,930.6581657,150.792355,935.6581657
369,1614,155.3,321.19124,925.2927,BARISTAseq,L2/3,321.19124,925.2927,266.574095,991.3425857,271.574095,996.3425857
370,1615,122.5,313.94281,989.3977,BARISTAseq,L2/3,313.94281,989.3977,318.478414,1029.6562675,323.478414,1034.6562675
371,1616,34.72,315.261,1071.9833,BARISTAseq,L2/3,315.261,1071.9833,390.671241,1069.785003,395.671241,1074.785003
372,1617,79.39,323.11125,1081.8963,BARISTAseq,L2/3,323.11125,1081.8963,403.18065,1067.9390561,408.18065,1072.9390561
373,1618,132.3,322.37909,1104.8415,BARISTAseq,L2/3,322.37909,1104.8415,422.689486,1080.0396623,427.689486,1085.0396623
374,1619,36.78,315.60963,1137.8043,BARISTAseq,L2/3,315.60963,1137.8043,447.858369,1102.3757677,452.858369,1107.3757677
375,1620,34.66,314.69386,1145.2811,BARISTAseq,L2/3,314.69386,1145.2811,453.876999,1106.9053836,458.876999,1111.9053836
376,1622,25.55,316.2576,1182.2556,BARISTAseq,L2/3,316.2576,1182.2556,486.685025,1124.0281535,491.685025,1129.0281535
377,1624,115.4,319.4206,1218.437,BARISTAseq,L2/3,319.4206,1218.437,519.605334,1139.3693779,524.605334,1144.3693779
378,1625,155.4,318.36066,1244.295,BARISTAseq,L2/3,318.36066,1244.295,541.473343,1153.2094868,546.473343,1158.2094868
379,1656,210.5,324.37415,728.9814,BARISTAseq,L2/3,324.37415,728.9814,98.123609,890.4829464,103.123609,895.4829464
380,1657,223.8,325.2698,750.7604,BARISTAseq,L2/3,325.2698,750.7604,117.435675,900.5907387,122.435675,905.5907387
381,1658,159.2,325.12723,858.9082,BARISTAseq,L2/3,325.12723,858.9082,211.040022,954.7589568,216.040022,959.7589568
382,1659,63.05,326.90828,894.7535,BARISTAseq,L2/3,326.90828,894.7535,242.978643,971.1292591,247.978643,976.1292591
383,1660,40.58,324.04974,941.3101,BARISTAseq,L2/3,324.04974,941.3101,281.876531,996.8709834,286.876531,1001.8709834
384,1661,35.81,324.27775,968.1193,BARISTAseq,L2/3,324.27775,968.1193,305.212106,1010.0708567,310.212106,1015.0708567
385,1662,81.59,321.61561,1143.2625,BARISTAseq,L2/3,321.61561,1143.2625,455.587498,1099.9011158,460.587498,1104.9011158
386,1663,39.1,324.34128,1181.3434,BARISTAseq,L2/3,324.34128,1181.3434,489.934593,1116.5703965,494.934593,1121.5703965
387,1664,32.94,320.35013,1225.1967,BARISTAseq,L2/3,320.35013,1225.1967,525.924925,1141.9422326,530.924925,1146.9422326
388,1665,91.26,328.54381,1277.3525,BARISTAseq,L2/3,328.54381,1277.3525,575.195913,1160.9088483,580.195913,1165.9088483
389,1685,73.2,335.56299,747.1971,BARISTAseq,L2/3,335.56299,747.1971,119.49304,889.8942908,124.49304,894.8942908
